field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Redlands Christian School,105 Tennessee St.,Redlands,CA,92373,(909) 793-0601,34.0521,-117.2,Redlands Christian School,private,school
Monte Vista Christian School,2 School Way,Watsonville,CA,95076,(831) 722-8178,36.9829,-121.767,Monte Vista Christian School,private,school
San Francisco Christian School,25 Whittier St,San Francisco,CA,94112,(415) 586-1117,37.7099,-122.448,San Francisco Christian School,private,school
Pilgrim School,540 S Commonwealth Ave,Los Angeles,CA,90020,(213) 385-7351,34.0639,-118.285,Pilgrim School,private,school
Immanuel Schools K12 Campus,1128 S Reed Ave,Reedley,CA,93654,(559) 638-2529,36.587,-119.457,Immanuel Schools K12 Campus,private,school
Chadwick School,26800 Academy Dr,Palos Verdes Peninsula,CA,90274,(310) 377-1543,33.7769,-118.361,Chadwick School,private,school
Marlborough School,250 S Rossmore Ave,Los Angeles,CA,90004,(323) 935-1147,34.0701,-118.327,Marlborough School,private,school
Head Royce School,4315 Lincoln Ave,Oakland,CA,94602,(510) 531-1300,37.8087,-122.205,Head Royce School,private,school
Crystal Springs Uplands School,400 Uplands Dr,Hillsborough,CA,94010,(650) 342-4175,37.5576,-122.338,Crystal Springs Uplands School,private,school
La Jolla Country Day School,9490 Genesee Ave,La Jolla,CA,92037,(858) 453-3440,32.8789,-117.217,La Jolla Country Day School,private,school
Marin Academy,1600 Mission Ave,San Rafael,CA,94901,(415) 453-4550,37.9762,-122.535,Marin Academy,private,school
San Francisco University High School,3065 Jackson St,San Francisco,CA,94115,(415) 447-3110,37.791,-122.445,San Francisco University High School,private,school
Westridge School,324 Madeline Dr,Pasadena,CA,91105,(626) 799-1153,34.1274,-118.158,Westridge School,private,school
Lick-Wilmerding High School,755 Ocean Ave,San Francisco,CA,94112,(415) 333-4021,37.7223,-122.449,Lick-Wilmerding High School,private,school
The College Preparatory School,6100 Broadway,Oakland,CA,94618,(510) 652-0111,37.8429,-122.234,The College Preparatory School,private,school
The Athenian School,2100 Mount Diablo Scenic Blvd,Danville,CA,94506,(925) 837-5375,37.8358,-121.949,The Athenian School,private,school
Oak Grove School,220 W Lomita Ave,Ojai,CA,93023,(805) 646-8236,34.4416,-119.281,Oak Grove School,private,school
Polytechnic School,1030 E California Blvd,Pasadena,CA,91106,(626) 396-6300,34.1343,-118.129,Polytechnic School,private,school
North Valley School,12755 North Highway 88,Lodi,CA,95253,(209) 340-5800,38.0934,-121.184,North Valley School,private,school
Bentley School,1 Hiller Dr,Oakland,CA,94618,(510) 843-2512,37.8531,-122.234,Bentley School,private,school
Calvary Baptist Schools,2990 Damien Ave,La Verne,CA,91750,(909) 593-4672,34.1108,-117.786,Calvary Baptist Schools,private,school
Capistrano Valley Christian Schools,32032 Del Obispo St,San Juan Capistrano,CA,92675,(949) 493-5683,33.4979,-117.671,Capistrano Valley Christian Schools,private,school
Esther B Clark School-Childrens Health Council,650 Clark Way,Palo Alto,CA,94304,(650) 688-3634,37.4403,-122.179,Esther B Clark School-Childrens Health Council,private,school
Vacaville Christian Schools,1117 Davis St,Vacaville,CA,95687,(707) 446-1776,38.3385,-121.984,Vacaville Christian Schools,private,school
Concord Christian School,2120 Olivera Ct,Concord,CA,94520,(925) 825-1370,37.9968,-122.041,Concord Christian School,private,school
Escondido Christian School,923 Idaho Ave,Escondido,CA,92025,(760) 745-2071,33.1147,-117.059,Escondido Christian School,private,school
Faith Christian Schools,3105 Colusa Hwy,Yuba City,CA,95993,(530) 647-3922,39.1434,-121.674,Faith Christian Schools,private,school
Instilling Goodness / Developing Virtue Schools,2001 Talmage Rd,Ukiah,CA,95482,(707) 468-3896,39.1324,-123.163,Instilling Goodness / Developing Virtue Schools,private,school
Liberty Christian Schools,3782 Churn Creek Rd,Redding,CA,96002,(530) 222-2232,40.5524,-122.354,Liberty Christian Schools,private,school
Hergl School,1570 Greenwich St,San Francisco,CA,94123,(415) 474-0191,37.8004,-122.426,Hergl School,private,school
I'Sot School,75 Co Rd 203,Canby,CA,96015,(530) 233-4669,41.4444,-120.876,I'Sot School,private,school
Immanuel Christian School,201 W Graaf Ave,Ridgecrest,CA,93555,(760) 446-6114,35.6475,-117.671,Immanuel Christian School,private,school
Shiloh Christian Academy,2770 Glebe Rd,Lemon Grove,CA,91945,(619) 463-5591,32.7375,-117.039,Shiloh Christian Academy,private,school
Liberty Baptist School,2790 S King Rd,San Jose,CA,95122,(408) 274-5613,37.3149,-121.818,Liberty Baptist School,private,school
Liberty Christian School,7661 Warner Ave,Huntington Beach,CA,92647,(714) 842-5992,33.7164,-117.995,Liberty Christian School,private,school
Longview Mennonite School,12725 Longview Ave,Livingston,CA,95334,(209) 394-7912,37.3523,-120.719,Longview Mennonite School,private,school
Edgewood Center for Children & Families,1801 Vicente St,San Francisco,CA,94116,(415) 682-3217,37.738,-122.486,Edgewood Center for Children & Families,private,school
Maybeck High School,2727 College Ave,Berkeley,CA,94705,(510) 841-8489,37.8609,-122.252,Maybeck High School,private,school
Milhous School - Nevada City,10591 Milhous Dr,Nevada City,CA,95959,(530) 265-9057,39.3231,-121.087,Milhous School - Nevada City,private,school
Montessori House of Children,1239 S Magnolia Ave,Anaheim,CA,92804,(714) 761-3109,33.8159,-117.977,Montessori House of Children,private,school
Morgan Autism Center,2280 Kenwood Ave,San Jose,CA,95128,(408) 241-8161,37.3322,-121.943,Morgan Autism Center,private,school
North Hills Christian School,200 Admiral Callaghan Ln,Vallejo,CA,94591,(707) 644-5284,38.1144,-122.228,North Hills Christian School,private,school
The Nueva School,6565 Skyline Blvd,Hillsborough,CA,94010,(650) 350-4600,37.5624,-122.381,The Nueva School,private,school
Play Mountain Place,6063 Hargis St,Los Angeles,CA,90034,(323) 870-4381,34.0325,-118.376,Play Mountain Place,private,school
Rincon Valley Christian School,4585 Badger Rd,Santa Rosa,CA,95409,(707) 539-1486,38.4833,-122.675,Rincon Valley Christian School,private,school
Northpoint School & Intensive Outpatient Program,9650 Zelzah Ave,Northridge,CA,91325,(818) 883-3649,34.2463,-118.523,Northpoint School & Intensive Outpatient Program,private,school
Sterne School,2690 Jackson St,San Francisco,CA,94115,(415) 922-6081,37.792,-122.439,Sterne School,private,school
Summerfield Waldorf School,655 Willowside Rd,Santa Rosa,CA,95401,(707) 575-7194,38.4436,-122.81,Summerfield Waldorf School,private,school
Tabernacle Christian Academy,1765 Pentecost Way,San Diego,CA,92105,(619) 264-1721,32.7242,-117.082,Tabernacle Christian Academy,private,school
Temple Christian School,745 N Perris Blvd,Perris,CA,92571,(951) 657-3416,33.7929,-117.225,Temple Christian School,private,school
Tri-City Christian Schools,302 N Emerald Dr,Vista,CA,92083,(760) 630-8227,33.1922,-117.281,Tri-City Christian Schools,private,school
The Urban School of San Francisco,1563 Page St,San Francisco,CA,94117,(415) 593-9535,37.7709,-122.446,The Urban School of San Francisco,private,school
Valley Christian Academy,2970 Santa Maria Way,Santa Maria,CA,93455,(805) 937-6317,34.906,-120.427,Valley Christian Academy,private,school
Valley Christian School,2353 La Brucherie Rd,Imperial,CA,92251,(760) 352-3947,32.8223,-115.58,Valley Christian School,private,school
Villa Esperanza Services,2116 E Villa St,Pasadena,CA,91107,(626) 449-2919,34.1541,-118.107,Villa Esperanza Services,private,school
Windward School,11350 Palms Blvd,Los Angeles,CA,90066,(424) 289-1017,34.0174,-118.426,Windward School,private,school
Woodland Christian School,1787 Matmor Rd,Woodland,CA,95776,(530) 406-8800,38.6575,-121.755,Woodland Christian School,private,school
Alma Heights Christian Schools,1295 Seville Dr,Pacifica,CA,94044,(650) 359-0555,37.5882,-122.493,Alma Heights Christian Schools,private,school
Rose & Alex Pilibos Armenian School,1615 N Alexandria Ave,Los Angeles,CA,90027,(323) 668-2661,34.1003,-118.299,Rose & Alex Pilibos Armenian School,private,school
Stockton Christian School,9021 West Ln,Stockton,CA,95210,(209) 957-3043,38.0307,-121.296,Stockton Christian School,private,school
Brethren Christian Jr/Sr High School,21141 Strathmoor Ln,Huntington Beach,CA,92646,(714) 962-6617,33.6551,-117.959,Brethren Christian Jr/Sr High School,private,school
Faith Baptist Schools,7644 Farralone Ave,Canoga Park,CA,91304,(818) 340-6131,34.2094,-118.609,Faith Baptist Schools,private,school
Highland Hall Waldorf School,17100 Superior St,Northridge,CA,91325,(818) 349-1394,34.2455,-118.506,Highland Hall Waldorf School,private,school
Hesperia Christian School,16775 Olive St,Hesperia,CA,92345,(760) 244-6164,34.4161,-117.297,Hesperia Christian School,private,school
Centers of Learning,8854 Haskell Ave,North Hills,CA,91343,(818) 894-3213,34.2312,-118.476,Centers of Learning,private,school
Yeshiva Gedolah of Los Angeles,5444 W Olympic Blvd,Los Angeles,CA,90036,(323) 938-2071,34.057,-118.349,Yeshiva Gedolah of Los Angeles,private,school
Glendale Adventist Academy,700 Kimlin Dr,Glendale,CA,91206,(818) 244-8671,34.1577,-118.227,Glendale Adventist Academy,private,school
San Gabriel Academy,8827 E Broadway,San Gabriel,CA,91776,(626) 292-1156,34.0994,-118.076,San Gabriel Academy,private,school
San Diego Academy,2800 E 4th St,National City,CA,91950,(619) 267-9550,32.6869,-117.078,San Diego Academy,private,school
Loma Linda Academy,10656 Anderson St,Loma Linda,CA,92354,(909) 796-0161,34.0601,-117.263,Loma Linda Academy,private,school
Pacific Union College Preparatory School,1 Angwin Ave McKibbin Hall,Angwin,CA,94508,(707) 200-2648,38.5702,-122.443,Pacific Union College Preparatory School,private,school
Calexico Mission School,601 E 1st St,Calexico,CA,92231,(760) 357-3711,32.6659,-115.49,Calexico Mission School,private,school
Holden High School,10 Irwin Way,Orinda,CA,94563,(925) 254-0199,37.8854,-122.189,Holden High School,private,school
Escondido Adventist Academy,1301 Deodar Rd,Escondido,CA,92026,(760) 746-1800,33.1402,-117.106,Escondido Adventist Academy,private,school
Fresno Adventist Academy,5397 E Olive Ave,Fresno,CA,93727,(559) 251-5548,36.7593,-119.711,Fresno Adventist Academy,private,school
Lodi Academy,1230 S Central Ave,Lodi,CA,95240,(209) 368-2781,38.118,-121.263,Lodi Academy,private,school
Mesa Grande Academy,975 Fremont St,Calimesa,CA,92320,(909) 795-1112,34.002,-117.024,Mesa Grande Academy,private,school
Mother Lode Adventist Jr Academy,80 N Forest Rd,Sonora,CA,95370,(209) 532-2855,37.984,-120.393,Mother Lode Adventist Jr Academy,private,school
Mountain View Academy,360 S Shoreline Blvd,Mountain View,CA,94041,(650) 967-2324,37.394,-122.085,Mountain View Academy,private,school
Newbury Park Adventist Academy,180 Academy Dr,Newbury Park,CA,91320,(805) 498-2191,34.1932,-118.936,Newbury Park Adventist Academy,private,school
Paradise Adventist Academy,5699 Academy Dr.,Paradise,CA,95969,(530) 877-6540,39.754,-121.618,Paradise Adventist Academy,private,school
Pine Hills Adventist Academy,13500 Richards Ln,Auburn,CA,95603,(530) 885-9447,38.9416,-121.064,Pine Hills Adventist Academy,private,school
Pleasant Hill Adventist Academy,796 Grayson Rd,Pleasant Hill,CA,94523,(925) 934-9261,37.9456,-122.089,Pleasant Hill Adventist Academy,private,school
Redlands Adventist Academy,130 Tennessee St,Redlands,CA,92373,(909) 793-1000,34.0533,-117.199,Redlands Adventist Academy,private,school
Redwood Adventist Academy,385 Mark West Springs Rd,Santa Rosa,CA,95404,(707) 545-1697,38.5025,-122.74,Redwood Adventist Academy,private,school
Rio Lindo Adventist Academy,3200 Rio Lindo Ave,Healdsburg,CA,95448,(707) 431-5100,38.6272,-122.842,Rio Lindo Adventist Academy,private,school
Ukiah Junior Academy,180 Stipp Ln,Ukiah,CA,95482,(707) 462-6350,39.1076,-123.199,Ukiah Junior Academy,private,school
Sierra View Jr Academy,19933 Avenue 256,Exeter,CA,93221,(559) 592-3689,36.2532,-119.129,Sierra View Jr Academy,private,school
Mullen High School,3601 S Lowell Blvd,Denver,CO,80236,(303) 761-1764,39.6516,-105.037,Mullen High School,private,school
Holy Family High School,5195 W 144th Ave,Broomfield,CO,80023,(303) 410-1411,39.9595,-105.049,Holy Family High School,private,school
Havern School,4000 S Wadsworth Blvd,Littleton,CO,80123,(303) 986-4587,39.6414,-105.08,Havern School,private,school
Lutheran High School,11249 Newlin Gulch Blvd,Parker,CO,80134,(303) 841-5551,39.5131,-104.808,Lutheran High School,private,school
Alexander Dawson School,10455 Dawson Dr,Lafayette,CO,80026,(303) 665-6679,40.0614,-105.104,Alexander Dawson School,private,school
Yeshiva Toras Chaim High School,1555 Stuart St,Denver,CO,80204,(303) 629-8200,39.7419,-105.043,Yeshiva Toras Chaim High School,private,school
Beth Jacob High School,5100 W 14th Ave,Denver,CO,80204,(303) 893-1333,39.7383,-105.052,Beth Jacob High School,private,school
Fountain Valley School of Colorado,6155 Fountain Valley School Rd,Colorado Springs,CO,80911,(719) 390-7035,38.7454,-104.709,Fountain Valley School of Colorado,private,school
Colorado Timberline Academy,454 Academy Drive,Durango,CO,81301,(970) 247-5898,37.4495,-107.804,Colorado Timberline Academy,private,school
September School,1902 Walnut St,Boulder,CO,80302,(303) 443-9933,40.0185,-105.27,September School,private,school
Colorado Rocky Mountain School,500 Holden Way,Carbondale,CO,81623,(970) 963-2562,39.4089,-107.228,Colorado Rocky Mountain School,private,school
Kent Denver School,4000 E Quincy Ave,Englewood,CO,80113,(303) 770-7660,39.6367,-104.94,Kent Denver School,private,school
Steamboat Mtn School,42605 County Road 36,Steamboat Springs,CO,80487,(970) 879-1350,40.5381,-106.832,Steamboat Mtn School,private,school
Vail Mountain School,3000 Booth Falls Rd,Vail,CO,81657,(970) 476-3850,39.6481,-106.32,Vail Mountain School,private,school
Mile High Baptist School,8100 W Hampden Ave,Denver,CO,80227,(303) 986-2183,39.6522,-105.088,Mile High Baptist School,private,school
Faith Baptist School,833 15th Ave,Longmont,CO,80501,(303) 776-5677,40.1841,-105.107,Faith Baptist School,private,school
Elmwood Baptist Academy,13100 E 144th Ave,Brighton,CO,80601,(303) 659-3818,39.9569,-104.834,Elmwood Baptist Academy,private,school
Mile High Academy,1733 Dad Clark,Highlands Ranch,CO,80126,(303) 744-1069,39.5626,-104.968,Mile High Academy,private,school
Brighton Adventist Academy,820 S 5th Ave,Brighton,CO,80601,(303) 659-1223,39.9738,-104.816,Brighton Adventist Academy,private,school
Holy Cross High School,587 Oronoke Rd,Waterbury,CT,6708,(203) 757-9248,41.5318,-73.0649,Holy Cross High School,private,school
Sacred Heart High School,142 S Elm St,Waterbury,CT,6706,(203) 753-1605,41.5519,-73.0382,Sacred Heart High School,private,school
Northwest Catholic High School,29 Wampanoag Dr,West Hartford,CT,6117,(860) 236-4221,41.7993,-72.7542,Northwest Catholic High School,private,school
Notre Dame High School,24 Ricardo St,West Haven,CT,6516,(203) 933-1673,41.2885,-72.9611,Notre Dame High School,private,school
Academy of Our Lady of Mercy - Lauralton Hall,200 High St,Milford,CT,6460,(203) 877-2786,41.2231,-73.0644,Academy of Our Lady of Mercy - Lauralton Hall,private,school
Sacred Heart Academy,265 Benham St,Hamden,CT,6514,(203) 288-2309,41.3689,-72.932,Sacred Heart Academy,private,school
Notre Dame Catholic High School,220 Jefferson St,Fairfield,CT,6825,(203) 372-6521,41.2263,-73.2462,Notre Dame Catholic High School,private,school
Immaculate High School,73 Southern Blvd,Danbury,CT,6810,(203) 744-1510,41.381,-73.4533,Immaculate High School,private,school
St Joseph High School,2320 Huntington Tpke,Trumbull,CT,6611,(203) 378-9378,41.2607,-73.1661,St Joseph High School,private,school
Trinity Catholic High School,926 Newfield Ave,Stamford,CT,6905,(203) 322-3401,41.0918,-73.5343,Trinity Catholic High School,private,school
Kolbe Cathedral High School,33 Calhoun Pl,Bridgeport,CT,6604,(203) 335-2554,41.1795,-73.1963,Kolbe Cathedral High School,private,school
Fairfield College Preparatory,1073 N Benson Rd,Fairfield,CT,6824,(203) 254-4200,41.1607,-73.2542,Fairfield College Preparatory,private,school
Mercy High School,1740 Randolph Rd,Middletown,CT,6457,(860) 346-6659,41.5324,-72.6758,Mercy High School,private,school
Xavier High School,181 Randolph Rd,Middletown,CT,6457,(860) 346-7735,41.5338,-72.6205,Xavier High School,private,school
St Bernard School,1593 Norwich New London Tpke,Uncasville,CT,6382,(860) 848-1271,41.4686,-72.1027,St Bernard School,private,school
Academy of the Holy Family,54 W Main St Box 691,Baltic,CT,6330,(860) 822-9272,41.6158,-72.0883,Academy of the Holy Family,private,school
Wooster School,91 Miry Brook Rd,Danbury,CT,6810,(203) 830-3906,41.3711,-73.4982,Wooster School,private,school
Kent School,1 Macedonia Road,Kent,CT,6757,(860) 927-6033,41.7311,-73.4819,Kent School,private,school
Salisbury School,251 Canaan Rd,Salisbury,CT,6068,(860) 435-5700,41.9964,-73.3936,Salisbury School,private,school
South Kent School,40 Bulls Bridge Rd,South Kent,CT,6785,(860) 927-3539,41.6785,-73.4738,South Kent School,private,school
The Marvelwood School,476 Skiff Mountain Road,Kent,CT,6757,(860) 927-0047,41.783,-73.4562,The Marvelwood School,private,school
The Grace S Webb School,200 Retreat Ave,Hartford,CT,6106,(860) 545-7238,41.7512,-72.6821,The Grace S Webb School,private,school
Westover School,1237 Whittemore Rd,Middlebury,CT,6762,(203) 758-2423,41.5253,-73.1201,Westover School,private,school
