field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Montessori High School at University Circle,11025 Magnolia Dr,Cleveland,OH,44106,(216) 421-3033,41.515,-81.6094,Montessori High School at University Circle,private,school
Phoenix School,888 Jonathan Ave,Akron,OH,44306,(330) 784-0408,41.0318,-81.4952,Phoenix School,private,school
Sunny View,14402 Harrison Rd,Apple Creek,OH,44606,(330) 345-6771,40.6958,-81.7309,Sunny View,private,school
Faith Tabernacle Christian Academy,1584 Ga Highway 46,Soperton,GA,30457,(478) 278-2742,32.3141,-82.6845,Faith Tabernacle Christian Academy,private,school
Ketchum Adventist Academy,35369 S. Hwy 82,Vinita,OK,74301,(918) 782-2986,36.5063,-95.0597,Ketchum Adventist Academy,private,school
Mission Academy,7101 N Classen Blvd,Oklahoma City,OK,73116,(405) 843-9100,35.5433,-97.5275,Mission Academy,private,school
Tulsa Hope Academy,P.o.box3632,Tulsa,OK,74101,(918) 398-8192,36.1465,-95.987,Tulsa Hope Academy,private,school
Victory Life Child Development Center,3412 W. University Blvd.,Durant,OK,74701,(580) 920-0850,34.0058,-96.4117,Victory Life Child Development Center,private,school
Benton County Learning Opportunity Center,545 SW 2nd St Ste a,Corvallis,OR,97333,(541) 752-1010,44.5593,-123.262,Benton County Learning Opportunity Center,private,school
Naya Early College Academy,5135 NE Columbia Blvd,Portland,OR,97218,(503) 972-2461,45.5713,-122.609,Naya Early College Academy,private,school
Urban Ed Alternative School Outside in School,1195 SW 11th Ave,Portland,OR,97205,(503) 445-0976,45.517,-122.685,Urban Ed Alternative School Outside in School,private,school
Breezy Hollow Amish School,903 Center Rd,Mifflintown,PA,17059,,40.554,-77.3196,Breezy Hollow Amish School,private,school
Bridge Way School,4101 Freeland Ave,Philadelphia,PA,19128,(267) 437-2194,40.0258,-75.212,Bridge Way School,private,school
Calvary Holiness Academy,930 Orchard Rd,Millmont,PA,17845,(570) 922-1470,40.8946,-77.134,Calvary Holiness Academy,private,school
Countryside School,38 Heck Road,Jersey Shore,PA,17740,,41.1346,-77.2505,Countryside School,private,school
Adelphoi Education at Altoona,600s. Jaggard St.,Altoona,PA,16602,(814) 204-0018,40.502,-78.3921,Adelphoi Education at Altoona,private,school
Cristo Rey Philadelphia High School,5218 N Broad St,Philadelphia,PA,19141,(215) 219-3943,40.0325,-75.1462,Cristo Rey Philadelphia High School,private,school
Fairview Mennonite School,140 Jackson Rd,Lebanon,PA,17042,(717) 949-3484,40.3451,-76.3455,Fairview Mennonite School,private,school
Freemont View School,308 Fremont Rd,Nottingham,PA,19362,,39.744,-76.066,Freemont View School,private,school
Harborcreek Youth Services,5712 Iroquois Ave,Harborcreek,PA,16421,(814) 899-7664,42.1615,-79.9724,Harborcreek Youth Services,private,school
Highlands Hospital Regional Center for Autism,323 Breakneck Rd,Connellsville,PA,15425,(724) 603-3360,40.0312,-79.5678,Highlands Hospital Regional Center for Autism,private,school
Hill Top Special Ed School,9580 Back Mountain Rd,Milroy,PA,17063,,40.7336,-77.5756,Hill Top Special Ed School,private,school
Hope Academy,3899 Sticks Rd,Glen Rock,PA,17327,(717) 235-3198,39.749,-76.7915,Hope Academy,private,school
Longmore Academy,521 Route 228,Mars,PA,16046,(724) 625-1140,40.6929,-79.981,Longmore Academy,private,school
Meadows School,132 the Meadows Dr,Centre Hall,PA,16828,(814) 592-9383,40.8115,-77.7128,Meadows School,private,school
New Directions,125 Chaffee St,Uniontown,PA,15401,(724) 434-5437,39.8946,-79.7035,New Directions,private,school
New Story,1300 New Holland Rd Ste 101,Reading,PA,19607,(610) 750-8350,40.3092,-75.944,New Story,private,school
Nhs School,3 Oak St,Ellsworth,PA,15331,(724) 239-2539,40.1083,-80.0182,Nhs School,private,school
Nhs School Somerset,892 Stoystown Rd,Somerset,PA,15501,(814) 443-3113,40.0252,-79.0509,Nhs School Somerset,private,school
Nhs School,820 Carbon Rd,Greensburg,PA,15601,(724) 600-7230,40.2916,-79.5582,Nhs School,private,school
Nhs School,316 William St,Scranton,PA,18508,(570) 496-4300,41.441,-75.6577,Nhs School,private,school
Pathways Education Center,370 Seneca St,Oil City,PA,16301,(814) 678-0093,41.4397,-79.7089,Pathways Education Center,private,school
Philadelphia Free School,2001 Christian St,Philadelphia,PA,19146,(215) 218-9586,39.9414,-75.1758,Philadelphia Free School,private,school
Prospect Grove High School,1290 Prospect Rd,Columbia,PA,17512,(717) 285-0424,40.0321,-76.4535,Prospect Grove High School,private,school
River Rock Academy,220 Country Club Rd,Red Lion,PA,17356,(717) 244-7453,39.8939,-76.6093,River Rock Academy,private,school
Rock Solid Academy,106 S Lehigh St Ste 201,Shavertown,PA,18708,(570) 696-5466,41.3089,-75.9328,Rock Solid Academy,private,school
Saddlers Run School,12304 Metztown Rd,Allensville,PA,17002,,40.5112,-77.8426,Saddlers Run School,private,school
St Joseph'S Academy,901 Boalsburg Pike,Boalsburg,PA,16827,(814) 808-6118,40.786,-77.7945,St Joseph'S Academy,private,school
Southwood School,311 Station St,Bridgeville,PA,15017,(724) 338-4200,40.359,-80.1134,Southwood School,private,school
Springtime School,170 Seventh Ron Suite 100,Newtown,PA,18940,(215) 579-0670,40.2247,-74.9082,Springtime School,private,school
Summitview Christian School,3656 Old Philadelphia Pike,Gordonville,PA,17529,(717) 823-0891,40.0387,-76.1035,Summitview Christian School,private,school
Trauger Mennonite Church School,4375 State Route 981,Mount Pleasant,PA,15666,(724) 424-9430,40.2229,-79.4757,Trauger Mennonite Church School,private,school
Triumphant Life Christian Academy,5651 Perry Hwy,Erie,PA,16509,(814) 464-1554,42.0828,-80.0562,Triumphant Life Christian Academy,private,school
Valley Day School,300 Allendale Dr,Morrisville,PA,19067,(215) 295-1155,40.2033,-74.8119,Valley Day School,private,school
Vantage Academy,310 Schoolhouse Rd,Souderton,PA,18964,(215) 721-7861,40.2839,-75.3602,Vantage Academy,private,school
Vantage Academy at Upper Merion,633 E 4th St,Bridgeport,PA,19405,(484) 674-3334,40.1035,-75.3308,Vantage Academy at Upper Merion,private,school
Vista School,1021 Springboard Dr,Hershey,PA,17033,(717) 583-5102,40.2859,-76.6939,Vista School,private,school
Weber Road School,270 Weber Rd School,Luthersburg,PA,15848,,41.0366,-78.7484,Weber Road School,private,school
West Cocalico Mennonite School,105 Marsh Rd,Reinholds,PA,17569,(717) 336-0770,40.2855,-76.1485,West Cocalico Mennonite School,private,school
Bradley School - Westerly Site,93 Tower St,Westerly,RI,2891,(401) 606-4100,41.3795,-71.8141,Bradley School - Westerly Site,private,school
High Road School of Providence,100 Houghton St,Providence,RI,2904,(401) 751-5800,41.8564,-71.4358,High Road School of Providence,private,school
The Bradley School,2820 E Main Rd,Portsmouth,RI,2871,(401) 682-1816,41.6064,-71.2484,The Bradley School,private,school
Comenius School for Creative Leadership,8160 Regent Pkwy,Fort Mill,SC,29715,(803) 547-3223,35.0638,-80.9114,Comenius School for Creative Leadership,private,school
Harbor Christian Academy,26 2nd St,Greenville,SC,29611,(864) 242-3096,34.8507,-82.4288,Harbor Christian Academy,private,school
Harvest Time International Academy,227 Huger St,Charleston,SC,29403,(843) 530-6215,32.8028,-79.9424,Harvest Time International Academy,private,school
New Holland Mennonite School,2539 Old 96 Indian Trl,Batesburg,SC,29006,(803) 439-2650,33.7045,-81.4824,New Holland Mennonite School,private,school
Black Hills Lutheran Schools,910 Wood Ave,Rapid City,SD,57701,(605) 721-0760,44.0936,-103.22,Black Hills Lutheran Schools,private,school
Lutheran High School of Sioux Falls,5000 S Western Ave,Sioux Falls,SD,57108,(605) 275-2024,43.4983,-96.7476,Lutheran High School of Sioux Falls,private,school
Windswept Academy,121 Cedar Street,Eagle Butte,SD,57625,(605) 200-1857,44.9986,-101.233,Windswept Academy,private,school
Antioch Baptist Christian Academy,5709 N Broadway St,Knoxville,TN,37918,(865) 688-0780,36.0482,-83.9285,Antioch Baptist Christian Academy,private,school
Blue Springs Christian Academy,3265 Blue Springs Rd,Strawberry Plains,TN,37871,(865) 932-7603,36.0583,-83.647,Blue Springs Christian Academy,private,school
Christian Academy in the Smokies,1625 Old Newport Hwy,Sevierville,TN,37862,(865) 774-0012,35.861,-83.5045,Christian Academy in the Smokies,private,school
Dayspring Baptist Christian Academy,935 W Oldham Ave,Knoxville,TN,37921,(865) 521-1298,35.9791,-83.9428,Dayspring Baptist Christian Academy,private,school
Deo Christian,134 New Bethel Rd,Gainesboro,TN,38562,(931) 704-7766,36.363,-85.7225,Deo Christian,private,school
Freedom Hill Christian School,4300 Highway 43 N,Ethridge,TN,38456,(931) 829-2765,35.3526,-87.2798,Freedom Hill Christian School,private,school
The Academy for G.o.D.,401 Center St,Old Hickory,TN,37138,(615) 722-7107,36.226,-86.6331,The Academy for G.o.D.,private,school
G4s Academy,279 Stewarts Ferry Pike,Nashville,TN,37214,(615) 921-8901,36.1606,-86.6444,G4s Academy,private,school
Community Christian Academy,316 W Old Andrew Johnson Hwy,Jefferson City,TN,37760,(865) 471-0700,36.1183,-83.5065,Community Christian Academy,private,school
Learning Lab of Green Hills,3815 Cleghorn Ave,Nashville,TN,37215,(615) 321-7272,36.1088,-86.819,Learning Lab of Green Hills,private,school
Lighthouse Christian Academy,8593 Hiwassee St NW,Charleston,TN,37310,(423) 665-1356,35.2772,-84.7635,Lighthouse Christian Academy,private,school
Ludic,383 Parker St.,Cleveland,TN,37311,(423) 614-8190,35.16,-84.8727,Ludic,private,school
Macon Christian Academy,518 Church & 707 Warrior Lane,Lafayette,TN,37083,(615) 666-8131,36.516,-86.0189,Macon Christian Academy,private,school
Madison Oaks Academy,49 Old Hickory Blvd,Jackson,TN,38305,(731) 668-5880,35.6542,-88.8252,Madison Oaks Academy,private,school
Memphis Catholic High School and Middle School,61 N. McLean Boulevard,Memphis,TN,38104,,35.1398,-90.0008,Memphis Catholic High School and Middle School,private,school
Self School,4455 Benders Ferry Rd,Mount Juliet,TN,37122,(615) 649-9463,36.294,-86.4988,Self School,private,school
Shenandoah Ranch Academy,293 Shenandoah Rd,Calhoun,TN,37309,(423) 336-3835,35.2483,-84.6615,Shenandoah Ranch Academy,private,school
Spectrum Academy,3125 Ironwood Dr,Nashville,TN,37214,(615) 866-9273,36.1546,-86.6522,Spectrum Academy,private,school
Lebanon Academy,3065 Murfreesboro Rd,Lebanon,TN,37090,(615) 443-7222,36.1216,-86.3237,Lebanon Academy,private,school
Aesa Prep Academy,14101 Canonade,Austin,TX,78737,(512) 774-4822,30.1991,-98.0061,Aesa Prep Academy,private,school
Austin Tennis Academy College Prep,6800 Spanish Oaks Club Blvd,Austin,TX,78738,(512) 276-2272,30.3045,-97.9489,Austin Tennis Academy College Prep,private,school
Century Christian Academy,14400 Immanuel Rd,Pflugerville,TX,78660,(512) 989-3698,30.4123,-97.6249,Century Christian Academy,private,school
Crimson Christian Academy,7020 S Hwy 59,Burke,TX,75941,(936) 639-1222,31.2437,-94.7589,Crimson Christian Academy,private,school
Founders Christian School,24724 Aldine Westfield Rd,Spring,TX,77373,(281) 602-8006,30.0648,-95.4025,Founders Christian School,private,school
Grace Academy of North Texas,4255 E Prosper Trl,Prosper,TX,75078,(469) 287-7111,33.2486,-96.7352,Grace Academy of North Texas,private,school
Harvest Christian Academy,1000 Las Alamedas,Edinburg,TX,78541,(956) 289-1616,26.3144,-98.2065,Harvest Christian Academy,private,school
Houston Quran Academy,1902 Baker Rd,Houston,TX,77094,(281) 717-4622,29.7612,-95.7129,Houston Quran Academy,private,school
John Paul II Catholic High School,6720 Fm 482,New Braunfels,TX,78132,(830) 643-0802,29.6446,-98.2274,John Paul II Catholic High School,private,school
Juan Diego Academy,5208 South Fm 494,Mission,TX,78572,(956) 583-2752,26.1538,-98.3263,Juan Diego Academy,private,school
Liberty Baptist School,602 Manco Rd,Lewisville,TX,75067,(972) 436-3493,33.0411,-97.0158,Liberty Baptist School,private,school
Llano Christian Academy,904 Berry Street,Llano,TX,78643,(325) 247-4942,30.7491,-98.6771,Llano Christian Academy,private,school
Logos Preparatory School,13303 Southwest Fwy,Sugar Land,TX,77478,(281) 565-6467,29.6252,-95.5949,Logos Preparatory School,private,school
Mariposa Montessori School,7809 Brodie Ln,Austin,TX,78745,(512) 428-4280,30.2043,-97.8363,Mariposa Montessori School,private,school
Resolution Ranch Academy,2274 County Road 203 Loop,Cameron,TX,76520,(254) 697-2422,30.8783,-97.0293,Resolution Ranch Academy,private,school
Seguin Christian Academy,1456 E Kingsbury Rd,Seguin,TX,78155,(830) 433-4131,29.5875,-97.9415,Seguin Christian Academy,private,school
Southwest Christian School-Prep Campus,6901 Altamesa Blvd,Fort Worth,TX,76123,(817) 294-9596,32.6424,-97.445,Southwest Christian School-Prep Campus,private,school
Xavier Educational Academy,3642 University Blvd Ste 101,Houston,TX,77005,(832) 533-2652,29.7152,-95.4335,Xavier Educational Academy,private,school
Daniels Academy,906 S 300 W,Heber City,UT,84032,(435) 709-7050,40.4963,-111.419,Daniels Academy,private,school
Kolob Canyon Rtc,1338 E 600 S,New Harmony,UT,84757,(435) 865-1437,37.4676,-113.276,Kolob Canyon Rtc,private,school
Evoke Therapy Programs,2711 Santa Clara Dr Ste 400,Santa Clara,UT,84765,(435) 674-9310,37.13,-113.647,Evoke Therapy Programs,private,school
Williamsburg Academy,32 E 100 S Ste 204,St. George,UT,84770,(800) 200-6869,37.1061,-113.583,Williamsburg Academy,private,school
Inspire for Autism,130 Austine Dr Ste 240,Brattleboro,VT,5301,(802) 251-7301,42.8422,-72.5745,Inspire for Autism,private,school
Bina High School,425 Washington Park,Norfolk,VA,23517,(757) 627-2462,36.8668,-76.2918,Bina High School,private,school
The Founders Center,6818 W Grace St,Richmond,VA,23226,(804) 355-1011,37.5941,-77.5243,The Founders Center,private,school
Kempsville Center for Behavioral Health,860 Kempsville Rd,Norfolk,VA,23502,(757) 461-4565,36.8529,-76.1902,Kempsville Center for Behavioral Health,private,school
Omega Private Academy - Chesterfield,7061 Commons Plz Ste B,Chesterfield,VA,23832,(804) 778-7868,37.3754,-77.5095,Omega Private Academy - Chesterfield,private,school
Cedar Park Christian - Mountlake Terrace Campus,23607 54th Ave W,Mountlake Terrace,WA,98043,(425) 774-7773,47.784,-122.305,Cedar Park Christian - Mountlake Terrace Campus,private,school
Grace Christian Academy,35 North Clark Ave,Republic,WA,99166,(509) 994-1458,48.6481,-118.738,Grace Christian Academy,private,school
Greenways Academy of Washington,1934 E Isaacs Ave,Walla Walla,WA,99362,(509) 593-5300,46.0749,-118.306,Greenways Academy of Washington,private,school
Pacific Learning Academy,22525 S.e. 64th Pl,Issaquah,WA,98027,(425) 562-3545,47.5438,-122.039,Pacific Learning Academy,private,school
Stella Maris Academy,410 4th Ave N,Edmonds,WA,98020,(425) 268-2680,47.8144,-122.376,Stella Maris Academy,private,school
Sterling West Seattle Campus,9205 3rd Ave SW,Seattle,WA,98106,(206) 214-1011,47.5206,-122.339,Sterling West Seattle Campus,private,school
The Well-Trained Mind Montessori,19455 136th Pl SE,Renton,WA,98058,(206) 769-1331,47.4271,-122.16,The Well-Trained Mind Montessori,private,school
Bishop Donahue Memorial High School,325 Logan St,Mcmechen,WV,26040,(304) 233-3850,39.993,-80.7305,Bishop Donahue Memorial High School,private,school
Bmf Christian,Johnson Run Road,Petersburg,WV,26847,(304) 749-8211,38.9929,-79.1637,Bmf Christian,private,school
Chestnut Mountain Ranch,244 Ponderosa Ponds Rd,Morgantown,WV,26508,(304) 241-1709,39.5779,-79.9175,Chestnut Mountain Ranch,private,school
Common Threads Family Resource Center,5979 Siggelkow Rd,Mcfarland,WI,53558,(608) 838-8999,43.0261,-89.2773,Common Threads Family Resource Center,private,school
Institute of Kings and Priests Inc,12201 W Burleigh St Ste 10,Milwaukee,WI,53222,(414) 699-1962,43.0742,-88.0656,Institute of Kings and Priests Inc,private,school
Resurrection Lutheran School,1197 Dyke Avenue Private,Adams,WI,53910,(608) 963-0955,43.9087,-89.7763,Resurrection Lutheran School,private,school
Rock County Christian School,916 Bushnell,Beloit,WI,53511,(608) 365-7378,42.5014,-89.0265,Rock County Christian School,private,school
Transcenter for Youth/El Puente High School,1127 S 35th St,Milwaukee,WI,53215,(414) 672-1237,43.0195,-87.9577,Transcenter for Youth/El Puente High School,private,school
Lincoln Marti,28800 SW 152nd Ave,Homestead,FL,33033,(305) 245-5533,25.4984,-80.4373,Lincoln Marti,private,school
Lion of Judah,1056 N Pine Hills Rd,Orlando,FL,32808,(407) 557-8116,28.5614,-81.4502,Lion of Judah,private,school
Pha Preparatory School,140 Pompei Dr.,Kissimmee,FL,34758,(407) 873-6867,28.1628,-81.4787,Pha Preparatory School,private,school
School of the Ozarks,1 Opportunity Ave,Point Lookout,MO,65726,(417) 690-2325,36.6161,-93.2392,School of the Ozarks,private,school
Little Bear Child Development and,119 E Herrera,Hatch,NM,87937,(575) 267-8230,32.6709,-107.153,Little Bear Child Development and,private,school
Maayan Torah Day School,2900 SW Peaceful Lane,Portland,OR,97239,(503) 245-5568,45.4836,-122.705,Maayan Torah Day School,private,school
Aurora School,601 Catoctin Cir NE,Leesburg,VA,20176,(540) 751-1414,39.1238,-77.5523,Aurora School,private,school
Demi/Good Shepherd School & Day Care,109 117 Community Dr,Waynesboro,VA,22980,(540) 932-2060,38.0847,-78.9312,Demi/Good Shepherd School & Day Care,private,school
Earthsong Community School,227 N Lewis St,Lexington,VA,24450,(540) 464-1346,37.784,-79.4343,Earthsong Community School,private,school
