field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Hohenwald Christian Academy,652 Swan Ave,Hohenwald,TN,38462,(931) 796-3751,35.5626,-87.5273,Hohenwald Christian Academy,private,school
Varangon Academy,3030 Brunswick Rd,Bartlett,TN,38133,(901) 531-1963,35.2084,-89.7672,Varangon Academy,private,school
Youth Dimensions,5146 Stage Rd,Memphis,TN,38134,(901) 213-9000,35.2073,-89.8919,Youth Dimensions,private,school
Austin Village Academy,4105 Manchaca Rd,Austin,TX,78704,(512) 447-8516,30.2314,-97.787,Austin Village Academy,private,school
Cedar Creek School,3427 Northeast Pkwy,San Antonio,TX,78218,(210) 822-3792,29.4914,-98.4303,Cedar Creek School,private,school
Christian Cottage Prep,6815 Manhattan Blvd # 107,Fort Worth,TX,76120,(817) 975-6209,32.7754,-97.2108,Christian Cottage Prep,private,school
Harbor Christian Academy,17317 Fm 1431,Leander,TX,78641,(512) 219-5673,30.5149,-97.8888,Harbor Christian Academy,private,school
St John Paul II High School,3036 Saratoga Blvd,Corpus Christi,TX,78415,(361) 855-5744,27.7103,-97.4302,St John Paul II High School,private,school
New Frontiers Christian Academy,24385 Interstate 20,Wills Point,TX,75169,(903) 873-2440,32.6152,-95.9724,New Frontiers Christian Academy,private,school
New Beginnings Christian School,10256 Flynn Rd,Warren,TX,77664,(409) 834-2815,30.5187,-94.356,New Beginnings Christian School,private,school
Renaissance Academy,14401 Owen Tech Blvd,Austin,TX,78728,(512) 222-2277,30.4349,-97.6705,Renaissance Academy,private,school
Stonegate Christian Academy,2833 W Shady Grove Rd,Irving,TX,75060,(972) 790-0070,32.8024,-96.9844,Stonegate Christian Academy,private,school
The Cambridge School of Dallas,3877 Walnut Hill Ln,Dallas,TX,75229,(214) 357-2995,32.8815,-96.8495,The Cambridge School of Dallas,private,school
Turning Point Christian Academy,1221 E Parkerville Rd,Desoto,TX,75115,(972) 230-1838,32.5754,-96.8278,Turning Point Christian Academy,private,school
Victory Baptist Academy,1311 E Bankhead Dr,Weatherford,TX,76086,(817) 596-2711,32.7561,-97.7727,Victory Baptist Academy,private,school
Westside Baptist Academy,3883 Lakes of Bridgewater Dr,Katy,TX,77449,(281) 492-3448,29.8279,-95.7454,Westside Baptist Academy,private,school
Willow Bend Academy,101 E Southwest Pkwy Ste 101,Lewisville,TX,75067,(972) 436-3839,33.0194,-96.9925,Willow Bend Academy,private,school
Telos Academy,870 W Center St,Orem,UT,84057,(801) 920-1832,40.2974,-111.716,Telos Academy,private,school
White River Academy,275 W 100 S,Delta,UT,84624,(435) 659-2368,39.3503,-112.581,White River Academy,private,school
Kindle Farm School,708 Vt Route 30,Newfane,VT,5345,(802) 365-7909,42.9934,-72.6494,Kindle Farm School,private,school
Community High School,302 Campbell Ave SE,Roanoke,VA,24013,(540) 345-1688,37.2721,-79.9365,Community High School,private,school
Providence Christian Academy,6872 Watson Ct,Warrenton,VA,20187,(540) 349-4989,38.7475,-77.6744,Providence Christian Academy,private,school
East End Assembly & Christian Academy,3294 Britton Rd,Henrico,VA,23231,(804) 795-9266,37.4725,-77.3284,East End Assembly & Christian Academy,private,school
Hallmark Youthcare Richmond,12800 West Creek Pkwy,Richmond,VA,23238,(804) 784-2200,37.6109,-77.6679,Hallmark Youthcare Richmond,private,school
Jackson-Feild Bhs-Gwaltney School,546 Walnut Grove Dr,Jarratt,VA,23867,(434) 634-3217,36.8419,-77.5518,Jackson-Feild Bhs-Gwaltney School,private,school
The Academy at Leeshall,17579 Warwick Blvd,Newport News,VA,23603,(757) 369-5304,37.2046,-76.5832,The Academy at Leeshall,private,school
New Covenant Schools,122 Fleetwood Dr,Lynchburg,VA,24501,(434) 847-8313,37.3962,-79.2047,New Covenant Schools,private,school
Smith Mountain Lake Christian Academy,2485b Lost Mountain Rd,Wirtz,VA,24184,(540) 719-1192,37.1212,-79.7379,Smith Mountain Lake Christian Academy,private,school
St Michael the Archangel High School,6301 Campus Dr,Fredericksburg,VA,22407,(540) 548-8748,38.2954,-77.5543,St Michael the Archangel High School,private,school
The Gw Community School,9001 Braddock Rd Ste 111,Springfield,VA,22151,(703) 978-7208,38.8101,-77.2546,The Gw Community School,private,school
The Howard Gardner School,4913 Franconia Rd,Alexandria,VA,22310,(703) 822-9300,38.7872,-77.1191,The Howard Gardner School,private,school
Cedar Tree Classical Christian School,20609 NE 29th Ave,Ridgefield,WA,98642,(360) 887-0190,45.7699,-122.638,Cedar Tree Classical Christian School,private,school
North Whidbey Christian High School,675 E. Whidbey Avenue,Oak Harbor,WA,98277,(360) 675-5352,48.2976,-122.651,North Whidbey Christian High School,private,school
Pacific Learning Center Nw,14550 Westminster Way N,Shoreline,WA,98133,(425) 672-6805,47.7352,-122.354,Pacific Learning Center Nw,private,school
Summit Christian Academy,8913 N Nettleton Ln,Spokane,WA,99208,(509) 924-4618,47.7399,-117.447,Summit Christian Academy,private,school
Soundview Education,16925 27th Ave SW,Seattle,WA,98178,(206) 214-1011,47.4516,-122.367,Soundview Education,private,school
Valley Christian School,10212 E 9th Ave,Spokane Valley,WA,99206,(509) 924-9131,47.6469,-117.267,Valley Christian School,private,school
Westpark Christian Academy,3902 Summitview Ave,Yakima,WA,98902,(509) 966-1632,46.5993,-120.562,Westpark Christian Academy,private,school
Berean Baptist School,6287 Shinnston Pike,Gypsy,WV,26361,(304) 552-1430,39.3687,-80.3169,Berean Baptist School,private,school
Danese Christian School,5498 Meadow Bridge Rd.,Danese,WV,25831,(304) 438-8116,37.9208,-80.891,Danese Christian School,private,school
Tygart Valley Christian Academy,Rr 2 Box 347 Main Street,Beverly,WV,26253,(304) 636-9780,38.8438,-79.8734,Tygart Valley Christian Academy,private,school
Agape School for Girls,215 S Main St,Walworth,WI,53184,(262) 394-5043,42.5292,-88.5999,Agape School for Girls,private,school
Horizon High School,PO Box 45045,Madison,WI,53744,(608) 442-0935,43.0751,-89.4664,Horizon High School,private,school
Right Step,8684 N 76th Pl,Milwaukee,WI,53223,(414) 354-5479,43.1756,-88.0031,Right Step,private,school
Victory Academy for Boys,W4705 Wallace Rd,Amberg,WI,54102,(715) 759-5976,45.5283,-87.8269,Victory Academy for Boys,private,school
Jackson Hole Community School,"1715 High School Road, #240",Jackson,WY,83001,(307) 733-5427,43.4586,-110.799,Jackson Hole Community School,private,school
Access Schools,10618 Breckenridge Dr,Little Rock,AR,72211,(501) 217-8600,34.765,-92.3922,Access Schools,private,school
West Memphis Christian,1101 N Missouri St,West Memphis,AR,72301,(870) 400-4000,35.1582,-90.1835,West Memphis Christian,private,school
First Christian Academy,24530 NW 199th Ln,High Springs,FL,32643,(386) 454-1641,29.8388,-82.6038,First Christian Academy,private,school
The Canterbury School of Florida,990 62nd Ave NE,St. Petersburg,FL,33702,(727) 525-1419,27.8251,-82.6207,The Canterbury School of Florida,private,school
Faith Christian Academy,726 Ga Highway 24 S,Waynesboro,GA,30830,(706) 554-1577,33.0684,-81.9795,Faith Christian Academy,private,school
Friendshp Christian Schools at Youth Center Campus,91-1207 Renton Rd,Ewa Beach,HI,96706,(808) 681-8838,21.3407,-158.036,Friendshp Christian Schools at Youth Center Campus,private,school
Hollis Montessori,9 S Merrimack Rd,Hollis,NH,3049,(603) 400-1515,42.7692,-71.592,Hollis Montessori,private,school
Victory Christian School,7700 S Lewis Ave,Tulsa,OK,74136,(918) 491-7720,36.0522,-95.9601,Victory Christian School,private,school
Tabernacle Christian Academy & Revelator Childcare,3611 Colley Ave,Norfolk,VA,23508,(757) 625-4977,36.8789,-76.2951,Tabernacle Christian Academy & Revelator Childcare,private,school
Life Academy of Puget Sound,414 SW 312th St,Federal Way,WA,98023,(253) 839-7378,47.3243,-122.341,Life Academy of Puget Sound,private,school
Muse School Ca,1666 Las Virgenes Canyon Rd,Calabasas,CA,91302,(818) 880-5437,34.0938,-118.704,Muse School Ca,private,school
Midstate Christian Academy,139 Charles St,Meriden,CT,6450,(203) 237-0302,41.531,-72.7931,Midstate Christian Academy,private,school
Little Star Center,3771 San Jose Pl Ste 22,Jacksonville,FL,32257,(904) 928-0112,30.1978,-81.6192,Little Star Center,private,school
Center Academy Smyrna,3499 S Cobb Dr SE,Smyrna,GA,30080,(404) 333-1616,33.8683,-84.5249,Center Academy Smyrna,private,school
Clearwater Academy,210 Greencastle Rd,Tyrone,GA,30290,(770) 631-3650,33.4499,-84.5914,Clearwater Academy,private,school
Latham School,1646 Main St,Brewster,MA,2631,(774) 353-9264,41.7557,-70.0912,Latham School,private,school
Victory Academy,12155 SW Tooze Rd.,Sherwood,OR,97140,(503) 570-0147,45.3183,-122.802,Victory Academy,private,school
Gateway Christian Academy,2342 Refuge Rd,Bethel Springs,TN,38315,(731) 934-9476,35.2773,-88.672,Gateway Christian Academy,private,school
Grace Christian Academy,3279 Southall Rd,Franklin,TN,37064,(615) 591-3017,35.8989,-86.958,Grace Christian Academy,private,school
Cedar Hill Prepartory Academy,1513 S Highway 67,Cedar Hill,TX,75104,(972) 293-9800,32.5595,-96.972,Cedar Hill Prepartory Academy,private,school
St Peter'S Classical School,7601 Bellaire Dr S,Fort Worth,TX,76132,(817) 294-0124,32.6637,-97.4282,St Peter'S Classical School,private,school
Eagle View Christian School,13036 Morris Rd SE,Yelm,WA,98597,(360) 458-3090,46.8966,-122.606,Eagle View Christian School,private,school
Greenbrier Academy,158 Acdademy Drive,Pence Springs,WV,24962,(304) 445-7790,37.6854,-80.7183,Greenbrier Academy,private,school
Lighthouse Baptist Academy,6335 Swedetown Rd N,Theodore,AL,36582,(251) 653-6542,30.5445,-88.1893,Lighthouse Baptist Academy,private,school
Logos Christian Academy,9745 N. Trekell,Casa Grande,AZ,85122,(520) 421-1220,32.9682,-111.738,Logos Christian Academy,private,school
The Discovery Center School,"1442 Fulton St, Upstairs",San Francisco,CA,94117,(415) 724-7458,37.7767,-122.441,The Discovery Center School,private,school
Braddy Preparatory Academy,542 Moreland Ave SE,Atlanta,GA,30316,(404) 622-0506,33.7396,-84.3486,Braddy Preparatory Academy,private,school
Stoney Creek Montessori,6335 Double Eagle Dr,Whitsett,NC,27377,(336) 447-4207,36.0709,-79.6061,Stoney Creek Montessori,private,school
Lawton Academy of Arts & Sciences,1911 NW 72nd St,Lawton,OK,73505,(580) 536-1900,34.6289,-98.4771,Lawton Academy of Arts & Sciences,private,school
Packer Ridge Academy,50 Mauch Chunk St,Lehighton,PA,18235,(610) 577-0048,40.8525,-75.7135,Packer Ridge Academy,private,school
Cornerstone Crossroads Academy,2815 S. Ervay St.,Dallas,TX,75215,(214) 426-3282,32.7631,-96.7792,Cornerstone Crossroads Academy,private,school
Renaissance School,418 E Jefferson St,Charlottesville,VA,22902,(434) 984-1952,38.0312,-78.478,Renaissance School,private,school
Excel Institute,1147 Walnut Street,Gadsden,AL,35901,(256) 546-9176,34.0116,-86.0199,Excel Institute,private,school
The Riley Behavioral and Educational Center,4092 Memorial Parkway SW Suite 105,Huntsville,AL,35802,(256) 882-2457,34.6766,-86.5771,The Riley Behavioral and Educational Center,private,school
Holy Cross Lutheran School,1420 W Thunderbird Rd,Phoenix,AZ,85023,(314) 874-9184,33.609,-112.09,Holy Cross Lutheran School,private,school
Oasis Recovery,2190 N Grace Blvd,Chandler,AZ,85225,(480) 281-5059,33.34,-111.847,Oasis Recovery,private,school
St Michael Indian School,1 Lupton Rd,St. Michaels,AZ,86511,(928) 871-4636,35.6458,-109.097,St Michael Indian School,private,school
Caldwell Christian Academy,1699 South Falls Blvd,Wynne,AR,72396,(870) 238-2244,35.2039,-90.7933,Caldwell Christian Academy,private,school
New Horizon Academy,13018 Highway 31 N,Ward,AR,72176,(501) 941-0839,34.9661,-91.8739,New Horizon Academy,private,school
Agbu Vatche and Tamar Manoukian High School,2495 E Mountain St,Pasadena,CA,91104,(626) 794-0363,34.162,-118.099,Agbu Vatche and Tamar Manoukian High School,private,school
Arete Preparatory Academy,11500 W Olympic Blvd Ste 318,Los Angeles,CA,90064,(310) 478-9900,34.0358,-118.444,Arete Preparatory Academy,private,school
As-Safa Institute/As-Safa Academy,801 Hibiscus Lane,San Jose,CA,95117,(408) 320-1958,37.3122,-121.972,As-Safa Institute/As-Safa Academy,private,school
Beach Cities Learning Center,1431 15th St,Manhattan Beach,CA,90266,(310) 546-4109,33.8892,-118.39,Beach Cities Learning Center,private,school
Beacon Day School,24 Centerpointe Dr,La Palma,CA,90623,(714) 288-4200,33.8612,-118.033,Beacon Day School,private,school
Calvary Christian School,936 W 5th St,Oxnard,CA,93030,(805) 487-7200,34.1971,-119.189,Calvary Christian School,private,school
Cambrian International Academy,2030 Camden Ave,San Jose,CA,95124,(408) 833-7050,37.2613,-121.933,Cambrian International Academy,private,school
Christ the King Academy,4082 Jarvis Ave.,San Jose,CA,95118,(408) 621-0720,37.2635,-121.892,Christ the King Academy,private,school
Cypress School,Cypress Primary 3880 Cypress,Petaluma,CA,94954,(415) 720-9328,38.2261,-122.587,Cypress School,private,school
Del Sol School,5400 Myra Ave,Cypress,CA,90630,(714) 828-6409,33.814,-118.04,Del Sol School,private,school
Faith Christian School,5400 Main Street,Oakley,CA,94561,(925) 437-1140,37.9772,-121.696,Faith Christian School,private,school
Journey High School,1800 Gravenstein Hwy N,Sebastopol,CA,95473,(707) 634-9942,38.4222,-122.846,Journey High School,private,school
Kingsway Learning Center,8403 E. Murray Cr. Rd.,Mountain Ranch,CA,95246,(209) 754-1650,38.2319,-120.548,Kingsway Learning Center,private,school
Solimar Academy,1147 E Main St,Ventura,CA,93001,(805) 648-1739,34.2809,-119.283,Solimar Academy,private,school
Liberty Christian Academy,9999 Linden Avenue,Bloomington,CA,92316,(909) 877-4630,34.0724,-117.4,Liberty Christian Academy,private,school
Point Quest Education,6600 44th St Ste a,Sacramento,CA,95823,(916) 422-0571,38.5061,-121.456,Point Quest Education,private,school
Renaissance School for Arts and Sciences,1 Rolling Hills Prep Way,San Pedro,CA,90732,(310) 791-1101,33.7799,-118.302,Renaissance School for Arts and Sciences,private,school
Saniku Gakuin Santa Clara Japanese School,4660 Eastus Drive,San Jose,CA,95129,(408) 378-8190,37.3069,-121.986,Saniku Gakuin Santa Clara Japanese School,private,school
Spectrum Center-Peninsula,930 Oddstad Blvd,Pacifica,CA,94044,(650) 355-9800,37.5873,-122.468,Spectrum Center-Peninsula,private,school
Starting Gate School,579 Couch St,Vallejo,CA,94590,(707) 643-4283,38.1269,-122.252,Starting Gate School,private,school
Valley International Academy,1 W Campbell Ave B20,Campbell,CA,95008,(408) 866-9988,37.2877,-121.952,Valley International Academy,private,school
Bansbach Academy at Denver Childrens Home,1501 Albion St,Denver,CO,80220,(303) 399-4890,39.7408,-104.939,Bansbach Academy at Denver Childrens Home,private,school
High Mountain Institute,531 Cr 5a,Leadville,CO,80461,(719) 486-8200,39.2367,-106.371,High Mountain Institute,private,school
Savio House,325 King St,Denver,CO,80219,(303) 225-4060,39.7222,-105.034,Savio House,private,school
Tennyson Center for Children at Cch,2950 Tennyson St,Denver,CO,80212,(303) 433-2541,39.7594,-105.043,Tennyson Center for Children at Cch,private,school
The Link School,18885 County Road 367,Buena Vista,CO,81211,(719) 395-6797,38.8853,-106.218,The Link School,private,school
Alpha & Omega Christian Academy,50 Linden Street,Waterbury,CT,6702,(203) 754-2557,41.5588,-73.0394,Alpha & Omega Christian Academy,private,school
The Light House Niantic,312 Main St,Niantic,CT,6357,(860) 445-7626,41.3226,-72.1949,The Light House Niantic,private,school
Meliora Academy,470 Murdock Ave Ste 1,Meriden,CT,6450,(203) 237-5710,41.508,-72.7725,Meliora Academy,private,school
New Hope Academy,1369 Hartford Pike,East Killingly,CT,6243,(860) 774-6653,41.8488,-71.8194,New Hope Academy,private,school
Susan Wayne Center of Excellence,75 Church St,Thompson,CT,6277,(860) 928-5900,41.9386,-71.8995,Susan Wayne Center of Excellence,private,school
Winston Preparatory School,57 W Rocks Rd,Norwalk,CT,6851,(203) 229-0465,41.1308,-73.4148,Winston Preparatory School,private,school
The School for Ethics and Global Leadership,1528 18th St NW,Washington,DC,20036,(202) 466-7345,38.9105,-77.0419,The School for Ethics and Global Leadership,private,school
A Plus Learning Academy,810 SW Faith Rd,Lake City,FL,32025,(386) 438-5495,30.1715,-82.6705,A Plus Learning Academy,private,school
Agape Christian School of Sarasota,150 N Shade Ave,Sarasota,FL,34237,(941) 894-3053,27.3384,-82.5214,Agape Christian School of Sarasota,private,school
Belle Glade Christian Academy,1316 W. Canal St. S.,Belle Glade,FL,33430,(561) 463-2955,26.6913,-80.6804,Belle Glade Christian Academy,private,school
Beyond the Spectrum Education Center,7333 International Pl,Lakewood Ranch,FL,34240,(941) 907-3443,27.3802,-82.4221,Beyond the Spectrum Education Center,private,school
Deltona Christian Academy,973 Feather Dr,Deltona,FL,32725,(386) 789-5828,28.9243,-81.2493,Deltona Christian Academy,private,school
Education Place,12794 Forest Hill Blvd Suite 23,Wellington,FL,33414,(561) 753-6563,26.6727,-80.2465,Education Place,private,school
Educators Inc Private Christian Schools,400 Barton Blvd Ste 204,Rockledge,FL,32955,(321) 455-6385,28.3313,-80.7303,Educators Inc Private Christian Schools,private,school
Family Christian Center School,2500 S Highway 27,Clermont,FL,34711,(352) 241-0323,28.5345,-81.7374,Family Christian Center School,private,school
First Baptist Christian Academy,201 E Moody Blvd,Bunnell,FL,32110,(386) 446-0094,29.4662,-81.2565,First Baptist Christian Academy,private,school
Fuvis Learning Center,3896 W Commercial Blvd,Tamarac,FL,33309,(954) 530-4870,26.1865,-80.202,Fuvis Learning Center,private,school
Grace Christian Preparatory,11000 SW 216th St,Miami,FL,33170,(305) 259-1929,25.5661,-80.3705,Grace Christian Preparatory,private,school
Harvard International Academy,7932 Pines Blvd,Pembroke Pines,FL,33024,(954) 966-0017,26.0091,-80.2465,Harvard International Academy,private,school
Highpoint Christian Academy,84 Knight Boxx Rd,Orange Park,FL,32065,(914) 272-7949,30.1181,-81.7986,Highpoint Christian Academy,private,school
Hope Christian Academy,6211 Terry Road,Jacksonville,FL,32216,(904) 733-8777,30.2782,-81.5999,Hope Christian Academy,private,school
Infinite Grace Autism Academy,419 Racetrack Rd NW,Fort Walton Beach,FL,32547,(850) 864-2273,30.4486,-86.6336,Infinite Grace Autism Academy,private,school
Alpine Academy,848 Executive Dr,Oviedo,FL,32765,(407) 678-8889,28.665,-81.2221,Alpine Academy,private,school
Iva Christian School,1430 Belleair Rd,Clearwater,FL,33756,(727) 442-2424,27.9398,-82.7778,Iva Christian School,private,school
Jeremiah Academy,829 NW 167th St,Miami,FL,33169,(305) 623-7000,25.928,-80.215,Jeremiah Academy,private,school
Kentwood Preparatory School,6210 S Congress Ave Ste D4,Lantana,FL,33462,(561) 649-6178,26.5856,-80.0905,Kentwood Preparatory School,private,school
Lake Butler Christian Academy,475 SW 3rd St.,Lake Butler,FL,32054,(386) 496-0990,30.0202,-82.3431,Lake Butler Christian Academy,private,school
Manatee Learning Academy,6210 17th Ave W,Bradenton,FL,34209,(941) 794-5838,27.4846,-82.6259,Manatee Learning Academy,private,school
Liberty Baptist Academy,4249 Bahia Vista St,Sarasota,FL,34232,(941) 371-8239,27.3238,-82.4838,Liberty Baptist Academy,private,school
Light Christian Academy,1105 N Lakewood Ave,Ocoee,FL,34761,(407) 656-6314,28.5853,-81.5422,Light Christian Academy,private,school
Ambassador Christian Academy,175 Cone Rd,Merritt Island,FL,32952,(321) 305-6931,28.3462,-80.7011,Ambassador Christian Academy,private,school
Lighthouse Christian School Dinsmore,10604 Iowa Ave,Jacksonville,FL,32219,(904) 683-5190,30.4265,-81.7675,Lighthouse Christian School Dinsmore,private,school
Lighthouse Christian School Middleburg,3925 Main St,Middleburg,FL,32068,(904) 406-4866,30.0679,-81.8617,Lighthouse Christian School Middleburg,private,school
Mot Academy,14202 SW 62nd St,Miami,FL,33183,(786) 299-5915,25.7083,-80.4235,Mot Academy,private,school
Orange County Academy,18415 11th Ave,Orlando,FL,32833,(321) 804-4930,28.5512,-81.1041,Orange County Academy,private,school
Osceola Christian Preparatory School,1515 Michigan Ave.,Kissimmee,FL,34744,(407) 729-5974,28.3057,-81.3908,Osceola Christian Preparatory School,private,school
Passage Christian Academy,5121 E University Ave,Gainesville,FL,32641,(352) 336-8983,29.6508,-82.2637,Passage Christian Academy,private,school
Point of Grace Christian,920 N Courtney Rd,Perry,FL,32347,(850) 584-5445,30.1251,-83.5936,Point of Grace Christian,private,school
Potentia Academy,4784 Melaleuca Ln,Greenacres,FL,33463,(561) 433-5557,26.6071,-80.1186,Potentia Academy,private,school
Potter'S House Academy,7051 Pershing Ave,Orlando,FL,32822,(407) 367-0435,28.5008,-81.2934,Potter'S House Academy,private,school
Rfm Christian Academy Coco2,1404 Dixon Blvd,Cocoa,FL,32922,(321) 638-3755,28.374,-80.7518,Rfm Christian Academy Coco2,private,school
Ridge Manor Christian Academy,34275 Cortez Blvd,Ridge Manor,FL,33523,(352) 583-4382,28.5089,-82.1782,Ridge Manor Christian Academy,private,school
Rjb Christian School,6308 W Colonial Dr,Orlando,FL,32818,(407) 574-5651,28.5511,-81.4683,Rjb Christian School,private,school
Southeastern Military Academy,638 SW Biltmore St,Port St. Lucie,FL,34983,(772) 621-9104,27.3142,-80.373,Southeastern Military Academy,private,school
Temple Christian Academy,6185 SE 140th St,Summerfield,FL,34491,(352) 897-0822,29.019,-82.0492,Temple Christian Academy,private,school
Believers Christian Academy,796 Hook St,Clermont,FL,34711,(352) 404-7717,28.5435,-81.7446,Believers Christian Academy,private,school
Alhambra Heights Challenger School,12128 NW 2nd Ave,North Miami,FL,33168,(786) 553-8555,25.8864,-80.203,Alhambra Heights Challenger School,private,school
"The Chase Academy, Inc.",2400 S Ridgewood Ave Suite 17,So Daytona,FL,32119,(386) 690-0893,29.165,-81.0007,"The Chase Academy, Inc.",private,school
The Learning Center,1725 Hermitage Blvd,Tallahassee,FL,32308,(850) 325-6301,30.4862,-84.2457,The Learning Center,private,school
United Cerebral Palsy Transitional Learning,1411 NW 14th Ave,Miami,FL,33125,(305) 325-1080,25.788,-80.2181,United Cerebral Palsy Transitional Learning,private,school
Unity for Kids School,1325 N N a St,Lake Worth,FL,33460,(561) 578-8270,26.6319,-80.0516,Unity for Kids School,private,school
Veritas Academy of Central Florida,200 N. Thornton Avenue,Orlando,FL,32801,(407) 260-0157,28.5451,-81.3649,Veritas Academy of Central Florida,private,school
Calvary Baptist Academy,4364 Upper River Rd,Gray,GA,31032,(478) 986-5780,32.9765,-83.6625,Calvary Baptist Academy,private,school
Cherokee Rose Elementary School,4347 Bethany Bowersville Rd,Canon,GA,30520,(706) 245-7771,34.3398,-83.0515,Cherokee Rose Elementary School,private,school
Eastgate Life Academy,227 Chatuge Way,Hiawassee,GA,30546,(706) 896-9208,34.9438,-83.7526,Eastgate Life Academy,private,school
Faith Christian School of Pelham,4580 Stagecoach Rd,Pelham,GA,31779,(229) 294-7487,31.0695,-84.2207,Faith Christian School of Pelham,private,school
Flat Creek Christian Academy,904 Flat Creek Church Road,Nashville,GA,31639,(229) 599-9975,31.2723,-83.2512,Flat Creek Christian Academy,private,school
Friendship Christian School,3160 Old Atlanta Rd,Suwanee,GA,30024,(678) 845-0418,34.1098,-84.1508,Friendship Christian School,private,school
Fugees Academy,3919 Church Street,Clarkston,GA,30021,(678) 358-0547,33.8085,-84.2395,Fugees Academy,private,school
Montessori School of Dunwoody,1730 Mt Vernon Rd,Dunwoody,GA,30338,(770) 804-1444,33.9475,-84.3307,Montessori School of Dunwoody,private,school
New Life Christian Academy,11151 Ga Highway 15,Soperton,GA,30457,(478) 279-1830,32.4709,-82.6024,New Life Christian Academy,private,school
Providence Christian School,401 Tibet Ave,Savannah,GA,31406,(912) 335-7976,31.9911,-81.1393,Providence Christian School,private,school
Sound Doctrine Christian Academy,"202 West Broome, St.",Lagrange,GA,30241,(706) 443-4830,33.0375,-85.0327,Sound Doctrine Christian Academy,private,school
Victory Baptist School,88 Brand Rd SE,Loganville,GA,30052,(770) 466-4674,33.8567,-83.8994,Victory Baptist School,private,school
Ekklesia Christian School,2421 W Duck Alley Rd,Eagle,ID,83616,(208) 888-5235,43.6755,-116.429,Ekklesia Christian School,private,school
Innercept,1115 W Ironwood Dr Ste a,Coeur D Alene,ID,83814,(208) 665-7178,47.6975,-116.801,Innercept,private,school
Mary Immaculate Queen School,15384 N Church Rd,Rathdrum,ID,83858,(208) 687-0290,47.8096,-116.988,Mary Immaculate Queen School,private,school
St Joseph'S Minor Seminary,15384 N Church Rd,Rathdrum,ID,83858,(208) 687-0290,47.8096,-116.988,St Joseph'S Minor Seminary,private,school
The Sage School,1451 Aviation Dr,Hailey,ID,83333,(208) 788-0120,43.5072,-114.305,The Sage School,private,school
Austin Career Education Center,5352 W Chicago Ave,Chicago,IL,60651,(773) 626-6988,41.8952,-87.7603,Austin Career Education Center,private,school
Cs Academy,6014 South Racine Ave,Chicago,IL,60636,(773) 778-0818,41.7845,-87.655,Cs Academy,private,school
Dewitt Private Academy,355 Kerns,Worden,IL,62097,(618) 459-3209,38.9368,-89.8367,Dewitt Private Academy,private,school
Hamilton Academy,180 S 8th St,West Dundee,IL,60118,(847) 695-9732,42.0971,-88.2876,Hamilton Academy,private,school
Furqaan Academy,519 E Briarcliff Rd,Bolingbrook,IL,60440,(630) 914-5015,41.6986,-88.0452,Furqaan Academy,private,school
Grand Prairie School,300 E Seminary Ave,Onarga,IL,60955,(815) 268-7440,40.7144,-88.0033,Grand Prairie School,private,school
Griffin Christian School,16n562 Vista Ln,East Dundee,IL,60118,(847) 428-5413,42.1037,-88.2555,Griffin Christian School,private,school
Mid-America Preparatory School,10 N Myers St,Herrick,IL,62431,(618) 428-5620,39.2198,-88.9872,Mid-America Preparatory School,private,school
Ombudsman Educational Services-Lyons Plus,6535 Joliet Rd,La Grange Highlands,IL,60525,(708) 482-0209,41.7707,-87.8858,Ombudsman Educational Services-Lyons Plus,private,school
Pnuema Institute,400 W 76th St Rm 206,Chicago,IL,60620,(708) 494-9801,41.7573,-87.6352,Pnuema Institute,private,school
Safe Harbor School,101 N Bramble St,Manteno,IL,60950,(815) 802-3754,41.2272,-87.8049,Safe Harbor School,private,school
School of Expressive Arts and Learning (seal),240 E Progress Rd,Lombard,IL,60148,(630) 953-1222,41.9073,-88.0117,School of Expressive Arts and Learning (seal),private,school
Culver Academies,1300 Academy Rd # 157,Culver,IN,46511,(574) 842-8202,41.22,-86.4124,Culver Academies,private,school
James E Davis School,515 W Camp St,Lebanon,IN,46052,(765) 482-5900,40.0569,-86.4731,James E Davis School,private,school
Joshua Christian Academy,1740 Garfield Ave,Des Moines,IA,50316,(515) 468-5674,41.603,-93.5891,Joshua Christian Academy,private,school
Woodward Academy,1251 334th St,Woodward,IA,50276,(515) 438-3481,41.8825,-93.9231,Woodward Academy,private,school
Christian Learning Center,3200 Liberty Bell Rd Ste 100,Fort Scott,KS,66701,(620) 223-3244,37.8036,-94.7027,Christian Learning Center,private,school
Corpus Christi Academy,7010 Us Highway 60,Simpsonville,KY,40067,(502) 722-8090,38.2221,-85.3503,Corpus Christi Academy,private,school
Covenant Christian Academy,144 Rue Des Affaires,Houma,LA,70364,(985) 851-7567,29.664,-90.7695,Covenant Christian Academy,private,school
Indian Bible Academy,152 Indian Church Rd,Elton,LA,70532,(337) 584-5151,30.5177,-92.7156,Indian Bible Academy,private,school
New Living Word School,1900 West Barnett Springs Road,Ruston,LA,71270,(318) 255-0270,32.5264,-92.6614,New Living Word School,private,school
Southland Christian Academy,7000 Gloryland Way,Denham Springs,LA,70726,(225) 667-4679,30.4578,-90.927,Southland Christian Academy,private,school
Word of God Academy,2820 Summer Grove Dr,Shreveport,LA,71118,(318) 687-9003,32.4001,-93.8034,Word of God Academy,private,school
